customerID,transaction_amount,customer_tenure_months,payment_method,retry_count,failure_reason,gateway_response_time_ms,customer_segment,payment_recovered
0983-TATYJ,51.45,33,Mailed check,2,network_error,2897,occasional,Yes
1813-JYWTO,80.45,72,Bank transfer (automatic),0,bank_decline,226,high_value_repeat,No
0156-FVPTA,54.2,22,Electronic check,0,network_error,4231,occasional,Yes
1984-FCOWB,109.5,70,Electronic check,0,network_error,3553,high_value_repeat,Yes
0654-HMSHN,104.4,21,Electronic check,3,card_expired,547,occasional,No
6719-OXYBR,85.3,15,Electronic check,0,card_expired,191,occasional,No
3312-ZWLGF,79.3,29,Electronic check,0,insufficient_funds,430,high_value_repeat,Yes
6476-YHMGA,76.5,15,Bank transfer (automatic),0,bank_decline,581,occasional,No
5287-QWLKY,105.1,71,Credit card (automatic),1,insufficient_funds,488,high_value_repeat,No
0795-XCCTE,25.4,72,Bank transfer (automatic),0,insufficient_funds,249,occasional,No
0168-XZKBB,86.85,19,Electronic check,3,network_error,1979,occasional,Yes
3785-NRHYR,19.65,1,Mailed check,0,insufficient_funds,332,new_customer,No
5196-SGOAK,75.7,1,Electronic check,2,insufficient_funds,309,new_customer,No
4537-DKTAL,45.55,2,Electronic check,0,insufficient_funds,629,new_customer,No
7072-MBHEV,78.1,11,Credit card (automatic),1,insufficient_funds,111,occasional,No
5602-BVFMK,19.3,12,Mailed check,3,insufficient_funds,498,occasional,No
6297-NOOPG,110.5,70,Electronic check,0,insufficient_funds,206,high_value_repeat,Yes
1891-UAWWU,90.8,20,Electronic check,3,network_error,1730,occasional,No
8204-TIFGJ,20.3,23,Bank transfer (automatic),1,bank_decline,98,occasional,Yes
8050-DVOJX,81.35,49,Credit card (automatic),3,insufficient_funds,317,high_value_repeat,No
6108-OQZDQ,97.95,4,Electronic check,1,bank_decline,626,occasional,Yes
0363-QJVFX,108.15,32,Credit card (automatic),0,insufficient_funds,439,high_value_repeat,Yes
8903-XEBGX,55.3,2,Electronic check,0,card_expired,220,new_customer,No
8169-SAEJD,56.55,69,Credit card (automatic),0,insufficient_funds,552,occasional,No
9840-DVNDC,80.5,6,Credit card (automatic),0,card_expired,584,occasional,No
1089-XZWHH,19.7,24,Mailed check,0,card_expired,415,occasional,No
2325-WINES,104.05,32,Credit card (automatic),0,card_expired,705,high_value_repeat,No
6064-ZATLR,52.85,27,Bank transfer (automatic),0,bank_decline,523,occasional,No
3096-JRDSO,104.3,27,Bank transfer (automatic),2,card_expired,502,high_value_repeat,No
7824-PANSQ,80.65,58,Bank transfer (automatic),0,card_expired,279,high_value_repeat,No
8042-JVNFH,71.35,1,Mailed check,0,bank_decline,494,new_customer,No
9648-BCHKM,24.65,18,Credit card (automatic),1,card_expired,432,occasional,No
2888-ADFAO,21.3,47,Bank transfer (automatic),0,card_expired,477,occasional,Yes
8707-HOEDG,110.2,70,Electronic check,0,network_error,1952,high_value_repeat,Yes
3374-LXDEV,89.4,13,Electronic check,0,card_expired,419,occasional,No
4072-IPYLT,51.05,36,Credit card (automatic),3,insufficient_funds,277,occasional,No
7167-PCEYD,19.8,67,Mailed check,2,card_expired,77,occasional,No
4936-YPJNK,19.9,10,Mailed check,0,card_expired,549,occasional,No
1580-BMCMR,87.3,19,Electronic check,1,insufficient_funds,174,occasional,Yes
4817-KEQSP,19.85,71,Bank transfer (automatic),1,insufficient_funds,416,occasional,Yes
6408-WHTEF,89.4,72,Mailed check,1,bank_decline,449,high_value_repeat,Yes
9251-AWQGT,20.0,48,Mailed check,1,bank_decline,448,occasional,No
8749-CLJXC,20.05,1,Mailed check,1,card_expired,357,new_customer,No
7989-VCQOH,83.25,18,Electronic check,0,network_error,2716,occasional,Yes
5049-GLYVG,20.6,1,Mailed check,0,bank_decline,470,new_customer,Yes
4199-QHJNM,102.9,67,Bank transfer (automatic),1,insufficient_funds,510,high_value_repeat,No
8882-TLVRW,39.1,69,Mailed check,2,card_expired,660,occasional,No
5883-GTGVD,99.95,19,Electronic check,1,card_expired,435,occasional,No
5135-GRQJV,114.5,72,Mailed check,2,network_error,2551,high_value_repeat,Yes
2384-OVPSA,20.2,38,Mailed check,3,insufficient_funds,263,occasional,No
1371-WEPDS,55.8,40,Electronic check,0,bank_decline,465,occasional,No
3580-GICBM,24.2,61,Mailed check,1,card_expired,500,occasional,No
4817-QRJSX,81.0,10,Credit card (automatic),1,insufficient_funds,371,occasional,Yes
9730-DRTMJ,72.8,32,Credit card (automatic),3,insufficient_funds,481,high_value_repeat,No
4686-UXDML,99.85,21,Credit card (automatic),3,insufficient_funds,356,occasional,No
3349-ANQNH,99.5,59,Electronic check,1,network_error,3036,high_value_repeat,Yes
2398-YPMUR,70.15,13,Electronic check,0,bank_decline,536,occasional,Yes
0932-YIXYU,20.25,47,Credit card (automatic),2,card_expired,534,occasional,No
7480-SPLEF,26.0,69,Bank transfer (automatic),0,bank_decline,417,occasional,No
7636-XUHWW,19.9,2,Credit card (automatic),2,bank_decline,244,new_customer,Yes
1431-CYWMH,19.05,22,Bank transfer (automatic),3,card_expired,308,occasional,No
5937-EORGB,96.5,15,Electronic check,0,network_error,2976,occasional,Yes
6349-JDHQP,19.85,53,Credit card (automatic),1,card_expired,767,occasional,No
5539-HIVAK,25.7,28,Mailed check,0,network_error,2227,occasional,No
5847-MXBEO,20.3,22,Mailed check,0,insufficient_funds,468,occasional,No
9985-MWVIX,70.15,1,Mailed check,0,network_error,2055,new_customer,Yes
4583-PARNH,91.55,16,Electronic check,2,insufficient_funds,253,occasional,No
1116-FRYVH,39.4,48,Mailed check,3,bank_decline,298,occasional,Yes
1421-HCERK,105.7,30,Bank transfer (automatic),3,bank_decline,87,high_value_repeat,Yes
9633-XQABV,70.25,3,Electronic check,0,insufficient_funds,603,new_customer,No
0716-BQNDX,93.75,57,Electronic check,2,insufficient_funds,65,high_value_repeat,No
1265-XTECC,96.55,68,Credit card (automatic),1,card_expired,360,high_value_repeat,No
1183-CANVH,60.0,23,Bank transfer (automatic),0,network_error,1557,occasional,Yes
1972-XMUWV,59.8,65,Credit card (automatic),0,card_expired,267,occasional,No
8679-LZBMD,90.65,44,Bank transfer (automatic),0,card_expired,606,high_value_repeat,No
3407-JMJQQ,109.0,71,Bank transfer (automatic),3,insufficient_funds,430,high_value_repeat,No
6252-DFGTK,68.1,37,Credit card (automatic),1,insufficient_funds,255,high_value_repeat,No
1539-LNKHM,20.4,12,Mailed check,1,insufficient_funds,311,occasional,Yes
8645-KOMJQ,81.95,69,Bank transfer (automatic),0,insufficient_funds,285,high_value_repeat,Yes
0289-IVARM,60.55,35,Electronic check,1,bank_decline,393,high_value_repeat,Yes
9761-XUJWD,65.6,5,Bank transfer (automatic),0,bank_decline,425,occasional,Yes
4057-FKCZK,82.5,58,Bank transfer (automatic),0,insufficient_funds,684,high_value_repeat,Yes
4291-TPNFG,82.3,72,Bank transfer (automatic),1,card_expired,112,high_value_repeat,No
6087-YPWHO,68.15,72,Mailed check,0,insufficient_funds,394,high_value_repeat,Yes
3090-QFUVD,20.3,1,Credit card (automatic),2,network_error,2247,new_customer,Yes
2237-ZFSMY,95.55,39,Electronic check,0,insufficient_funds,541,high_value_repeat,No
1722-LDZJS,20.2,53,Credit card (automatic),1,network_error,2783,occasional,Yes
1818-ESQMW,89.2,27,Electronic check,0,bank_decline,488,high_value_repeat,No
4871-JTKJF,69.65,1,Electronic check,1,insufficient_funds,451,new_customer,No
1415-YFWLT,89.3,1,Electronic check,0,network_error,1754,new_customer,No
7401-RUBNK,74.8,18,Electronic check,0,insufficient_funds,581,occasional,No
0506-YLVKJ,20.2,46,Mailed check,3,card_expired,519,occasional,No
8661-BOYNW,84.4,72,Credit card (automatic),0,insufficient_funds,537,high_value_repeat,Yes
6711-VTNRE,87.55,36,Electronic check,2,insufficient_funds,589,high_value_repeat,Yes
4815-GBTCD,25.15,4,Electronic check,3,insufficient_funds,462,occasional,No
2805-AUFQN,19.8,25,Credit card (automatic),0,card_expired,622,occasional,No
0980-PVMRC,50.85,40,Electronic check,0,card_expired,456,occasional,No
7233-DRTRF,102.4,63,Electronic check,1,insufficient_funds,367,high_value_repeat,No
3500-RMZLT,96.3,15,Mailed check,3,network_error,2494,occasional,Yes
3873-NFTGI,55.5,14,Credit card (automatic),3,bank_decline,396,occasional,No
1162-ECVII,109.75,72,Bank transfer (automatic),1,insufficient_funds,322,high_value_repeat,Yes
7048-GXDAY,106.4,39,Electronic check,2,insufficient_funds,644,high_value_repeat,No
8571-ZCMCX,60.0,47,Credit card (automatic),0,card_expired,444,occasional,No
1169-WCVAK,88.8,19,Credit card (automatic),3,bank_decline,414,occasional,No
4548-SDBKE,85.2,5,Electronic check,3,card_expired,458,occasional,No
8066-POXGX,35.1,13,Electronic check,0,card_expired,846,occasional,Yes
7129-CAKJW,80.05,17,Bank transfer (automatic),0,insufficient_funds,230,occasional,No
8695-ARGXZ,75.55,34,Electronic check,0,insufficient_funds,273,high_value_repeat,Yes
3570-YUEKJ,49.55,42,Electronic check,0,card_expired,192,occasional,No
4143-OOBWZ,81.3,5,Electronic check,2,bank_decline,365,occasional,Yes
1555-HAPSU,23.9,71,Credit card (automatic),0,bank_decline,436,occasional,Yes
1697-NVVGY,66.4,19,Bank transfer (automatic),0,insufficient_funds,330,occasional,No
7854-EKTJL,19.6,2,Electronic check,0,network_error,2068,new_customer,Yes
8464-EETCQ,18.8,57,Credit card (automatic),3,insufficient_funds,421,occasional,No
2419-FSORS,108.4,72,Electronic check,1,insufficient_funds,324,high_value_repeat,No
8132-YPVBX,85.95,6,Mailed check,0,bank_decline,446,occasional,No
9102-IAYHT,85.45,17,Electronic check,0,card_expired,567,occasional,No
6754-LZUKA,80.9,61,Bank transfer (automatic),3,insufficient_funds,501,high_value_repeat,No
3422-LYEPQ,71.0,1,Electronic check,2,insufficient_funds,532,new_customer,Yes
8099-MZPUJ,111.8,48,Credit card (automatic),0,bank_decline,562,high_value_repeat,No
0787-LHDYT,20.6,16,Credit card (automatic),0,network_error,2726,occasional,Yes
2642-DTVCO,85.05,9,Electronic check,0,card_expired,376,occasional,No
0374-IOEGQ,44.6,3,Electronic check,0,insufficient_funds,284,new_customer,Yes
4361-JEIVL,44.4,1,Electronic check,1,card_expired,341,new_customer,No
3197-NNYNB,105.1,65,Credit card (automatic),3,bank_decline,321,high_value_repeat,Yes
3396-DKDEL,115.15,70,Credit card (automatic),1,card_expired,509,high_value_repeat,No
1752-OZXFY,59.8,60,Mailed check,2,card_expired,452,occasional,No
9066-QRSDU,26.3,69,Electronic check,0,network_error,3057,occasional,No
9112-WSNPU,70.55,35,Electronic check,1,network_error,1571,high_value_repeat,Yes
9867-NNXLC,20.05,22,Mailed check,1,card_expired,614,occasional,No
5321-NTRKC,79.85,66,Bank transfer (automatic),0,insufficient_funds,335,high_value_repeat,Yes
1363-TXLSL,70.3,1,Electronic check,0,card_expired,234,new_customer,Yes
9507-EXLTT,79.35,1,Bank transfer (automatic),1,network_error,2148,new_customer,Yes
3161-GETRM,90.05,34,Credit card (automatic),0,network_error,4487,high_value_repeat,Yes
0402-OAMEN,24.45,72,Bank transfer (automatic),0,bank_decline,341,occasional,Yes
6933-VLYFX,59.95,31,Electronic check,1,card_expired,351,occasional,No
6754-WKSHP,25.35,30,Bank transfer (automatic),3,insufficient_funds,371,occasional,No
9846-GKXAS,90.8,9,Bank transfer (automatic),1,bank_decline,377,occasional,Yes
6017-PPLPX,70.45,20,Electronic check,2,insufficient_funds,282,occasional,Yes
4976-LNFVV,34.3,19,Credit card (automatic),0,network_error,2614,occasional,Yes
5055-MGMGF,105.05,65,Electronic check,2,network_error,3360,high_value_repeat,Yes
4641-FROLU,19.3,30,Mailed check,1,network_error,2751,occasional,Yes
2862-JVEOY,19.15,6,Mailed check,2,insufficient_funds,233,occasional,No
2969-QWUBZ,51.4,2,Electronic check,0,bank_decline,348,new_customer,No
9822-BIIGN,71.85,53,Electronic check,1,bank_decline,317,high_value_repeat,No
2077-MPJQO,75.4,7,Electronic check,1,card_expired,407,occasional,No
1534-OULXE,49.7,61,Bank transfer (automatic),0,card_expired,599,occasional,No
7136-RVDTZ,45.25,70,Electronic check,0,insufficient_funds,377,occasional,Yes
2971-SGAFL,78.75,13,Electronic check,0,insufficient_funds,386,occasional,No
1480-IVEVR,81.6,35,Bank transfer (automatic),0,insufficient_funds,666,high_value_repeat,Yes
2905-KFQUV,70.4,2,Credit card (automatic),2,insufficient_funds,531,new_customer,Yes
4581-SSPWD,75.8,3,Electronic check,0,bank_decline,486,new_customer,Yes
3370-HXOPH,76.1,3,Electronic check,0,network_error,4066,new_customer,Yes
9391-YZEJW,94.0,62,Bank transfer (automatic),1,network_error,2891,high_value_repeat,Yes
9958-MEKUC,103.95,72,Credit card (automatic),0,card_expired,102,high_value_repeat,No
0281-CNTZX,19.95,63,Bank transfer (automatic),1,insufficient_funds,524,occasional,No
6927-WTFIV,71.3,20,Credit card (automatic),0,bank_decline,161,occasional,Yes
4118-CEVPF,110.8,35,Bank transfer (automatic),3,insufficient_funds,467,high_value_repeat,No
3398-ZOUAA,69.1,21,Electronic check,2,insufficient_funds,142,occasional,No
9114-VEPUF,96.1,62,Electronic check,2,card_expired,329,high_value_repeat,No
7876-BEUTG,48.8,15,Mailed check,0,bank_decline,345,occasional,Yes
2338-BQEZT,50.55,55,Credit card (automatic),2,bank_decline,284,occasional,Yes
9873-MNDKV,44.65,11,Mailed check,0,insufficient_funds,347,occasional,No
0378-NHQXU,88.25,17,Electronic check,0,bank_decline,554,occasional,No
8241-JUIQO,19.45,61,Bank transfer (automatic),0,card_expired,292,occasional,No
2194-IIQOF,89.3,71,Credit card (automatic),1,insufficient_funds,481,high_value_repeat,No
4512-ZUIYL,70.0,2,Bank transfer (automatic),1,bank_decline,255,new_customer,No
9631-RXVJM,19.25,35,Mailed check,1,bank_decline,371,occasional,Yes
9584-EXCDZ,70.5,17,Bank transfer (automatic),0,card_expired,448,occasional,No
7969-AULMZ,97.35,21,Electronic check,0,card_expired,250,occasional,No
5093-FEGLU,19.65,47,Bank transfer (automatic),1,bank_decline,203,occasional,No
2621-UDNLU,20.85,3,Mailed check,0,bank_decline,473,new_customer,No
7526-IVLYU,19.65,3,Mailed check,1,bank_decline,568,new_customer,Yes
2428-HYUNX,19.35,44,Credit card (automatic),0,network_error,2436,occasional,Yes
9214-EKVXR,44.0,1,Mailed check,2,bank_decline,331,new_customer,No
3410-MHHUM,94.4,44,Electronic check,1,bank_decline,423,high_value_repeat,Yes
0568-ONFPC,25.9,5,Bank transfer (automatic),0,insufficient_funds,408,occasional,No
0733-VUNUW,55.65,24,Bank transfer (automatic),0,bank_decline,436,occasional,Yes
4550-EVXNY,69.65,1,Electronic check,1,card_expired,50,new_customer,No
2122-YWVYA,75.4,18,Electronic check,2,insufficient_funds,239,occasional,Yes
2968-SSGAA,100.6,10,Electronic check,0,card_expired,273,occasional,No
2296-DKZFP,71.0,65,Bank transfer (automatic),0,insufficient_funds,422,high_value_repeat,No
4844-JJWUY,86.0,1,Electronic check,2,card_expired,427,new_customer,No
6777-TGHTM,106.95,53,Credit card (automatic),1,bank_decline,495,high_value_repeat,No
8909-BOLNL,21.2,3,Mailed check,0,insufficient_funds,438,new_customer,Yes
6603-YRDCJ,61.05,33,Mailed check,1,card_expired,204,high_value_repeat,No
3538-WZPHD,29.6,3,Electronic check,0,bank_decline,617,new_customer,No
3229-USWAR,79.95,34,Bank transfer (automatic),1,insufficient_funds,590,high_value_repeat,No
2138-VFAPZ,19.7,14,Mailed check,0,card_expired,211,occasional,No
6131-JLWZM,20.3,13,Mailed check,3,card_expired,449,occasional,No
4785-QRJHC,59.9,46,Bank transfer (automatic),1,network_error,2023,occasional,Yes
0269-XFESX,24.35,23,Mailed check,1,network_error,2611,occasional,Yes
1709-EJDOX,19.75,47,Mailed check,1,bank_decline,557,occasional,No
4316-XCSLJ,50.3,17,Mailed check,3,card_expired,719,occasional,No
8610-WFCJF,95.6,49,Electronic check,2,bank_decline,512,high_value_repeat,Yes
9693-XMUOB,50.25,59,Electronic check,1,network_error,2735,occasional,Yes
0383-CLDDA,85.35,69,Credit card (automatic),1,insufficient_funds,349,high_value_repeat,Yes
4905-JEFDW,41.6,11,Electronic check,1,network_error,2645,occasional,Yes
2709-UQGNP,51.65,10,Mailed check,1,network_error,3587,occasional,Yes
3549-ZTMNH,24.0,12,Bank transfer (automatic),0,network_error,2464,occasional,No
7881-INRLC,100.85,45,Credit card (automatic),1,insufficient_funds,267,high_value_repeat,Yes
8033-ATFAS,59.85,39,Mailed check,0,insufficient_funds,157,occasional,Yes
1635-NZATJ,25.45,71,Credit card (automatic),3,card_expired,476,occasional,No
0562-HKHML,23.9,71,Credit card (automatic),0,card_expired,437,occasional,Yes
8277-RVRSV,24.15,33,Credit card (automatic),3,network_error,1983,occasional,Yes
9943-VSZUV,75.7,67,Mailed check,1,insufficient_funds,553,high_value_repeat,No
0117-LFRMW,40.2,37,Bank transfer (automatic),1,bank_decline,336,occasional,No
6172-FECYY,84.5,49,Electronic check,1,insufficient_funds,379,high_value_repeat,Yes
7054-ENNGU,50.85,9,Mailed check,0,card_expired,397,occasional,Yes
1455-HFBXA,91.6,52,Credit card (automatic),0,card_expired,347,high_value_repeat,No
9402-CXWPL,98.9,70,Electronic check,0,insufficient_funds,435,high_value_repeat,Yes
1628-BIZYP,85.0,1,Electronic check,1,bank_decline,572,new_customer,No
1965-AKTSX,78.95,14,Electronic check,0,insufficient_funds,228,occasional,Yes
0082-LDZUE,44.3,1,Mailed check,2,card_expired,473,new_customer,No
4786-UKSNZ,20.2,1,Mailed check,0,bank_decline,425,new_customer,No
5343-SGUBI,80.2,52,Mailed check,0,card_expired,423,high_value_repeat,No
0856-NAOES,60.9,6,Mailed check,0,card_expired,530,occasional,No
1976-AZZPJ,34.2,7,Mailed check,3,card_expired,407,occasional,No
7248-VZQLC,85.2,47,Bank transfer (automatic),1,network_error,2884,high_value_repeat,Yes
6156-UZDLF,87.15,26,Credit card (automatic),0,bank_decline,507,high_value_repeat,No
3099-OONVS,54.3,25,Electronic check,1,bank_decline,324,occasional,Yes
9500-WBGRP,19.1,69,Mailed check,0,card_expired,444,occasional,No
5183-KLYEM,112.75,72,Credit card (automatic),3,bank_decline,362,high_value_repeat,Yes
5144-PQCDZ,19.95,4,Mailed check,1,insufficient_funds,380,occasional,Yes
8514-VZHEB,19.5,59,Mailed check,0,insufficient_funds,351,occasional,Yes
6625-IUTTT,65.55,67,Bank transfer (automatic),1,bank_decline,470,high_value_repeat,No
9355-NPPFS,78.8,26,Electronic check,0,insufficient_funds,412,high_value_repeat,Yes
0068-FIGTF,78.2,27,Mailed check,3,insufficient_funds,459,high_value_repeat,No
5965-GGPRW,105.25,72,Bank transfer (automatic),0,insufficient_funds,397,high_value_repeat,Yes
8035-PWSEV,89.25,6,Electronic check,1,insufficient_funds,159,occasional,Yes
2236-HILPA,20.65,62,Credit card (automatic),0,network_error,2525,occasional,No
1840-BIUOG,68.7,20,Electronic check,1,network_error,2550,occasional,No
1356-MKYSK,78.65,6,Credit card (automatic),2,insufficient_funds,436,occasional,Yes
6080-LNESI,24.75,51,Mailed check,1,network_error,2025,occasional,Yes
1830-IPXVJ,19.75,61,Credit card (automatic),1,bank_decline,220,occasional,No
5828-DWPIL,89.1,62,Electronic check,2,bank_decline,493,high_value_repeat,Yes
8398-TBIYD,84.7,72,Bank transfer (automatic),0,insufficient_funds,358,high_value_repeat,Yes
0011-IGKFF,98.0,13,Electronic check,0,bank_decline,425,occasional,No
4192-GORJT,94.45,5,Electronic check,0,network_error,2274,occasional,Yes
6496-SLWHQ,105.0,3,Electronic check,3,insufficient_funds,399,new_customer,Yes
9912-GVSEQ,93.85,26,Electronic check,0,insufficient_funds,332,high_value_repeat,No
2931-FSOHN,59.9,13,Electronic check,1,insufficient_funds,254,occasional,Yes
9418-RUKPH,19.95,38,Mailed check,1,network_error,2878,occasional,Yes
5383-MMTWC,84.0,8,Electronic check,0,insufficient_funds,309,occasional,No
9971-ZWPBF,108.9,34,Electronic check,0,card_expired,424,high_value_repeat,No
4712-AUQZO,33.6,18,Mailed check,0,insufficient_funds,461,occasional,Yes
9711-FJTBX,85.85,56,Mailed check,0,bank_decline,311,high_value_repeat,No
2908-ZTPNF,34.85,36,Bank transfer (automatic),0,card_expired,219,occasional,No
